,Image,x1,y1,x2,y2
1269,w_491.jpg,2955,1421,1028,2839
1270,w_5977.jpg,1864,-11,1180,924
1271,w_7742.jpg,3757,1562,2271,1941
1272,w_9297.jpg,2307,442,1178,808
1273,w_2236.jpg,3448,1668,1448,2605
1274,w_8198.jpg,2600,1251,1297,1092
1275,w_7933.jpg,1569,1054,519,769
1276,w_7594.jpg,3044,1879,1687,340
1277,w_614.jpg,4589,2884,2837,2220
1278,w_1256.jpg,1657,1146,816,724
1279,w_443.jpg,890,1044,250,390
1280,w_6045.jpg,3064,847,1521,1826
1281,w_1145.jpg,1330,1090,251,513
1282,w_2980.jpg,2876,926,2397,2311
1283,w_8339.jpg,1373,1720,1315,998
1284,w_2616.jpg,1946,705,1247,1556
1285,w_6501.jpg,2211,1209,1085,948
1286,w_1263.jpg,1501,834,369,863
1287,w_5698.jpg,2358,855,1728,1688
1288,w_1200.jpg,1736,964,1214,553
1289,w_2744.jpg,2420,2239,2265,596
1290,w_8450.jpg,1782,996,854,1355
1291,w_7154.jpg,1837,1093,580,1157
1292,w_1776.jpg,2137,1751,1339,1040
1293,w_7553.jpg,2310,1731,1735,2046
1294,w_693.jpg,1789,1001,247,1574
1295,w_2082.jpg,2468,1662,1766,1366
1296,w_6643.jpg,1783,1378,1562,615
1297,w_5118.jpg,1733,1183,1479,454
1298,w_7168.jpg,4511,3089,2663,1567
1299,w_6352.jpg,1681,1302,912,1905
1300,w_8952.jpg,2453,394,1752,552
1301,w_1170.jpg,2333,746,1274,1448
1302,w_5296.jpg,1644,855,1495,1479
1303,w_6598.jpg,2547,1634,1838,2997
1304,w_7358.jpg,3574,1322,1113,1521
1305,w_3188.jpg,2138,482,1007,1106
1306,w_5781.jpg,2759,860,1953,2838
1307,w_9275.jpg,1980,1618,1336,759
1308,w_5729.jpg,2189,1072,1073,959
1309,w_6269.jpg,3959,2092,1969,1257
1310,w_3063.jpg,2124,1503,960,1086
1311,w_684.jpg,2434,1328,1470,735
1312,w_5773.jpg,1468,671,609,662
1313,w_8963.jpg,1720,1093,705,1476
1314,w_4509.jpg,2536,1521,1151,1398
1315,w_6489.jpg,2201,941,1158,570
1316,w_7422.jpg,1606,858,1164,1627
1317,w_3207.jpg,2239,1026,1483,1566
1318,w_3045.jpg,2460,872,1303,889
1319,w_3060.jpg,2247,788,1103,1165
1320,w_1978.jpg,1277,1128,596,124
1321,w_5044.jpg,1666,850,62,1091
1322,w_6499.jpg,3179,1333,1585,2135
1323,w_4506.jpg,1733,1025,432,804
1324,w_3874.jpg,2039,586,1721,1031
1325,w_4211.jpg,2919,105,1781,860
1326,w_1355.jpg,1654,1002,248,859
1327,w_7749.jpg,1709,869,663,871
1328,w_5009.jpg,1792,1015,782,1743
1329,w_8327.jpg,3449,1763,2640,368
1330,w_9152.jpg,1925,1207,523,1153
1331,w_5248.jpg,2352,210,1525,1211
1332,w_3818.jpg,1632,863,820,2025
1333,w_7270.jpg,1856,1129,997,1508
1334,w_1047.jpg,1548,479,1461,1229
1335,w_43.jpg,2279,347,1263,1040
1336,w_2874.jpg,2386,1890,1259,897
1337,w_841.jpg,1928,1290,916,522
1338,w_8353.jpg,3148,1621,1357,1386
1339,w_6293.jpg,2242,1347,416,1336
1340,w_6618.jpg,1752,1019,113,848
1341,w_7232.jpg,1909,0,857,1079
1342,w_7883.jpg,2605,1167,2078,2205
1343,w_508.jpg,2240,1300,1151,787
1344,w_7086.jpg,2557,692,1447,988
1345,w_8289.jpg,4339,1527,2597,1754
1346,w_8344.jpg,1543,344,1417,967
1347,w_7981.jpg,1598,-37,1045,903
1348,w_1564.jpg,1811,1367,968,972
1349,w_1303.jpg,2736,2105,909,2788
1350,w_2226.jpg,1564,963,1435,1895
1351,w_2802.jpg,1574,917,1005,-28
1352,w_5786.jpg,3422,1846,2440,1219
1353,w_5599.jpg,2271,1106,1832,2175
1354,w_3510.jpg,2421,868,1271,1290
1355,w_674.jpg,1583,887,428,117
1356,w_7889.jpg,2840,2149,1220,2730
1357,w_8722.jpg,2353,1344,1241,1266
1358,w_9111.jpg,1796,649,1143,1350
1359,w_994.jpg,2972,1161,2260,2243
1360,w_6793.jpg,2189,723,1461,1212
1361,w_2544.jpg,1773,1404,1602,734
1362,w_660.jpg,2663,407,1325,978
1363,w_400.jpg,1406,1672,1128,754
1364,w_2829.jpg,1863,911,1149,1308
1365,w_1569.jpg,1912,307,1415,1260
1366,w_8332.jpg,1934,960,1196,749
1367,w_9019.jpg,1023,708,602,1976
1368,w_2594.jpg,1506,879,1060,1551
1369,w_1376.jpg,4704,938,2861,1626
1370,w_5950.jpg,3145,1376,1177,1272
1371,w_4969.jpg,1919,1402,975,513
1372,w_6156.jpg,1496,966,1321,387
1373,w_6639.jpg,1380,1169,936,216
1374,w_288.jpg,1916,553,1479,1636
1375,w_776.jpg,1653,344,1601,1832
1376,w_4914.jpg,1551,787,1196,2065
1377,w_8841.jpg,1714,1356,1211,747
1378,w_2217.jpg,1151,294,491,87
1379,w_9008.jpg,1806,989,838,1149
1380,w_751.jpg,4560,2146,3439,1896
1381,w_1249.jpg,2015,1107,1072,496
1382,w_8910.jpg,5297,1459,3746,1877
1383,w_4370.jpg,1588,2121,1428,1054
1384,w_9053.jpg,2087,931,1238,1680
1385,w_2417.jpg,2137,1748,1133,806
1386,w_799.jpg,1714,1186,1234,1711
1387,w_4844.jpg,1622,975,622,784
1388,w_3579.jpg,2246,1259,1488,1060
1389,w_2862.jpg,1866,588,898,1492
1390,w_806.jpg,1783,1292,498,844
1391,w_6219.jpg,3365,392,1601,2897
1392,w_2387.jpg,2104,1424,1098,720
1393,w_4165.jpg,1014,1791,677,1881
1394,w_5499.jpg,1588,1340,956,683
1395,w_5715.jpg,3008,1185,1338,1018
1396,w_2736.jpg,1627,193,1549,1226
1397,w_4332.jpg,1879,1149,1093,1170
1398,w_629.jpg,2422,1437,1275,1180
1399,w_3649.jpg,1771,826,146,866
1400,w_2200.jpg,2478,618,1521,768
1401,w_1450.jpg,1583,1370,1329,607
1402,w_1095.jpg,2249,826,1088,982
1403,w_7222.jpg,1899,1918,70,2668
1404,w_1674.jpg,1739,1499,1196,429
1405,w_2569.jpg,3301,1156,2400,1810
1406,w_8874.jpg,2565,1048,1035,789
1407,w_3823.jpg,1522,1131,1253,2125
1408,w_3224.jpg,2028,571,1804,1527
1409,w_6480.jpg,1852,1202,1239,715
1410,w_5888.jpg,2317,1092,1171,1032
1411,w_7400.jpg,1605,1166,937,101
1412,w_1044.jpg,1764,1704,1367,731
1413,w_5868.jpg,2022,1332,632,1038
1414,w_4528.jpg,1746,819,599,1170
1415,w_3841.jpg,1257,1306,-66,1397
1416,w_6521.jpg,3336,2862,2723,1406
1417,w_757.jpg,2222,1378,855,929
1418,w_9306.jpg,2904,1625,2098,456
1419,w_8489.jpg,1904,907,885,585
1420,w_5046.jpg,4597,1764,2460,2239
1421,w_9402.jpg,3406,1298,2157,1709
1422,w_6716.jpg,2086,1323,795,647
1423,w_4530.jpg,1592,1369,1441,446
1424,w_9116.jpg,2746,1139,1736,728
1425,w_3624.jpg,2476,1273,1410,900
1426,w_9440.jpg,1666,614,1328,1374
1427,w_2770.jpg,1125,413,1035,1976
1428,w_6607.jpg,2076,1265,783,806
1429,w_4958.jpg,2538,2487,837,1218
1430,w_5478.jpg,2074,1552,1311,819
1431,w_6603.jpg,3361,1568,1196,1827
1432,w_3539.jpg,2400,1957,1394,184
1433,w_5115.jpg,1366,1128,980,1865
1434,w_2804.jpg,1750,881,716,5
1435,w_1562.jpg,5139,1238,2662,1460
1436,w_818.jpg,2711,710,942,1531
1437,w_6768.jpg,1904,585,1129,827
1438,w_3296.jpg,1857,1114,1062,1112
1439,w_6205.jpg,1585,1099,423,1881
1440,w_8386.jpg,1626,1437,1097,496
1441,w_3544.jpg,4073,1997,1028,2071
1442,w_3075.jpg,1758,1437,775,1254
1443,w_6062.jpg,1829,1203,1612,390
1444,w_5616.jpg,1665,1153,747,291
1445,w_5156.jpg,1912,2141,1217,352
1446,w_5526.jpg,1478,2062,1327,1034
1447,w_5325.jpg,2508,1086,855,1091
1448,w_1180.jpg,2997,714,1165,685
1449,w_4406.jpg,1981,221,1510,1064
1450,w_3482.jpg,1383,961,1123,-58
1451,w_2732.jpg,1792,1158,169,839
1452,w_519.jpg,1849,1030,552,1399
1453,w_2661.jpg,2620,1663,1581,1119
1454,w_4825.jpg,1687,807,933,1339
1455,w_2954.jpg,1901,1081,779,352
1456,w_5026.jpg,1621,1528,818,849
1457,w_1120.jpg,2833,1105,1411,1232
1458,w_4802.jpg,1816,797,1261,2036
1459,w_1051.jpg,1703,829,1534,1561
1460,w_5916.jpg,1588,1039,1452,428
1461,w_6497.jpg,1966,386,1469,990
1462,w_8818.jpg,2192,210,1068,1084
1463,w_1375.jpg,1688,1217,1176,555
1464,w_2658.jpg,2033,1824,1078,715
1465,w_4666.jpg,1716,933,820,701
1466,w_8403.jpg,2359,1892,1748,923
1467,w_2468.jpg,2422,509,1370,670
1468,w_8996.jpg,1624,1371,1376,399
1469,w_894.jpg,1186,790,245,1454
1470,w_2077.jpg,2342,1381,1406,1857
1471,w_6196.jpg,1855,1495,885,699
1472,w_9145.jpg,2331,1026,1108,1298
1473,w_4890.jpg,1215,754,620,1140
1474,w_2247.jpg,1568,376,758,1407
1475,w_4589.jpg,1993,1147,859,917
1476,w_3724.jpg,2741,1357,1143,1061
1477,w_2743.jpg,2136,349,1486,1225
1478,w_3097.jpg,1621,926,71,1127
1479,w_9134.jpg,2012,789,548,730
1480,w_5723.jpg,2187,535,1744,1139
1481,w_5171.jpg,2696,1516,1290,622
1482,w_158.jpg,3201,1705,879,1161
1483,w_1139.jpg,2368,1259,890,1291
1484,w_6574.jpg,1582,613,1498,892
1485,w_1187.jpg,2702,3020,2356,939
1486,w_1007.jpg,2272,1434,1189,1056
1487,w_5626.jpg,2037,1283,1090,755
1488,w_3608.jpg,1638,990,1585,2083
1489,w_5866.jpg,3618,1076,1228,976
1490,w_8226.jpg,3105,2676,1710,831
1491,w_4521.jpg,2267,1996,1394,735
1492,w_7579.jpg,2132,1089,1134,788
1493,w_9115.jpg,2633,1648,951,1051
1494,w_2529.jpg,2067,2030,1157,1450
1495,w_7961.jpg,1517,1049,611,412
1496,w_4135.jpg,1816,1005,806,1290
1497,w_4316.jpg,1826,1106,1138,526
1498,w_3287.jpg,2381,1276,1249,853
1499,w_5669.jpg,1133,1170,967,1922
1500,w_7893.jpg,3506,1638,1688,1498
1501,w_7051.jpg,1337,967,1049,2118
1502,w_2685.jpg,1486,1189,521,639
1503,w_6131.jpg,2626,2429,1896,1049
1504,w_3381.jpg,1861,1137,736,1126
1505,w_2234.jpg,2152,1980,1522,644
1506,w_8296.jpg,1672,1145,1659,358
1507,w_1895.jpg,3723,2079,2500,955
1508,w_6053.jpg,2004,1250,697,1098
1509,w_3078.jpg,2074,1081,1411,1557
1510,w_5475.jpg,1728,945,418,1109
1511,w_8846.jpg,4555,2166,2317,1603
1512,w_754.jpg,1596,2097,1540,1029
1513,w_4971.jpg,1566,1217,467,578
1514,w_4835.jpg,1661,1126,643,282
1515,w_6009.jpg,1506,1507,1472,501
1516,w_6270.jpg,2137,1426,778,1311
1517,w_6702.jpg,1515,875,669,1972
1518,w_2197.jpg,2681,2992,1653,2435
1519,w_3587.jpg,1515,979,1151,135
1520,w_5093.jpg,1058,1259,1054,334
1521,w_4477.jpg,1728,1332,1380,357
1522,w_6006.jpg,3303,1734,998,1720
1523,w_9074.jpg,2039,1571,1069,835
1524,w_5457.jpg,3087,1365,1898,2505
1525,w_9315.jpg,4551,1118,2230,1912
1526,w_1834.jpg,1376,1114,-109,1075
1527,w_535.jpg,1054,893,294,914
1528,w_6420.jpg,1750,1132,966,59
1529,w_9021.jpg,1264,484,1068,1285
1530,w_8307.jpg,2435,2318,2351,839
1531,w_8245.jpg,1090,709,989,2722
1532,w_5324.jpg,2146,-2,1505,1399
1533,w_9295.jpg,1851,794,1535,1837
1534,w_8950.jpg,2710,1153,1390,1105
1535,w_410.jpg,1895,1091,1468,2121
1536,w_943.jpg,2000,872,623,801
1537,w_6697.jpg,2696,1777,2655,3302
1538,w_9333.jpg,1457,886,458,683
1539,w_2982.jpg,1652,595,891,1353
1540,w_9109.jpg,1599,1097,876,359
1541,w_2221.jpg,1692,1537,1256,731
1542,w_8263.jpg,2152,1473,780,1464
1543,w_8676.jpg,2085,468,1754,1150
1544,w_1495.jpg,2270,1523,1489,1104
1545,w_7621.jpg,1107,1166,881,2065
1546,w_2531.jpg,3100,2263,450,2786
1547,w_1587.jpg,1717,-16,750,554
1548,w_2376.jpg,1990,750,1136,1123
1549,w_7849.jpg,1674,1211,1179,586
1550,w_687.jpg,2303,2484,2303,787
1551,w_1813.jpg,2327,1349,1145,700
1552,w_1526.jpg,2430,1385,1070,748
1553,w_6983.jpg,2023,386,1035,1554
1554,w_1083.jpg,2929,865,2308,2680
1555,w_188.jpg,2559,1263,1434,2419
1556,w_7572.jpg,1729,1228,761,629
1557,w_9268.jpg,3074,1885,705,2163
1558,w_4290.jpg,1457,838,1296,1779
1559,w_9447.jpg,2096,1271,1156,1385
1560,w_8830.jpg,2596,538,1159,1247
1561,w_6802.jpg,1594,1462,967,538
1562,w_935.jpg,1584,896,426,1299
1563,w_4104.jpg,4366,-9,2279,1866
1564,w_5802.jpg,2828,1872,2496,-15
1565,w_4996.jpg,1673,892,1423,-3
1566,w_1081.jpg,1716,1928,1494,715
1567,w_2774.jpg,1728,747,1706,1677
1568,w_1479.jpg,1778,2009,1402,1174
1569,w_583.jpg,1563,1221,466,555
1570,w_3033.jpg,2075,641,1346,1086
1571,w_7903.jpg,4305,636,1371,2551
1572,w_5913.jpg,3433,505,2327,2419
1573,w_2109.jpg,1589,1210,657,614
1574,w_7241.jpg,2179,376,1180,973
1575,w_2887.jpg,2304,1234,1355,1582
1576,w_6571.jpg,2049,1215,1127,556
1577,w_8667.jpg,2038,2102,1339,824
1578,w_3135.jpg,1948,1140,669,995
1579,w_8783.jpg,1831,959,347,1288
1580,w_1291.jpg,2105,1281,1084,1124
1581,w_7711.jpg,2691,840,1902,2466
1582,w_2073.jpg,3693,1781,1611,1233
1583,w_6266.jpg,2212,1211,1006,730
1584,w_3289.jpg,1576,748,988,1466
1585,w_3901.jpg,2459,1718,1394,1287
1586,w_8008.jpg,3326,3538,2586,1945
1587,w_1225.jpg,1621,1664,1420,664
1588,w_1054.jpg,2084,1790,665,1451
1589,w_8310.jpg,1594,1880,1480,654
1590,w_7303.jpg,2468,1544,33,1499
1591,w_9059.jpg,4610,1946,1627,1946
1592,w_7750.jpg,1597,964,638,279
1593,w_3750.jpg,1380,479,1028,1877
1594,w_653.jpg,2538,1622,2219,614
1595,w_1582.jpg,1829,1240,1053,516
1596,w_7807.jpg,1795,1072,801,252
1597,w_545.jpg,1728,1248,810,376
1598,w_2113.jpg,1688,830,306,387
1599,w_7187.jpg,1492,454,1375,1167
1600,w_6961.jpg,1252,802,1191,1883
1601,w_8040.jpg,1628,2010,1369,523
1602,w_6664.jpg,2926,2922,2614,1360
1603,w_6617.jpg,2266,1431,1423,1165
1604,w_6175.jpg,2238,516,917,727
1605,w_1033.jpg,1413,651,1,454
1606,w_3222.jpg,2193,1564,1266,662
1607,w_2278.jpg,1723,1397,1366,911
1608,w_6452.jpg,2035,1022,441,860
1609,w_4732.jpg,1543,1332,1255,517
1610,w_908.jpg,1468,2038,1206,594
1611,w_1354.jpg,1841,1502,1020,521
1612,w_8396.jpg,1890,851,603,477
1613,w_6193.jpg,1718,1276,1699,70
1614,w_2138.jpg,1685,1075,591,1999
1615,w_3186.jpg,1634,1374,1039,703
1616,w_5853.jpg,2398,1009,621,956
1617,w_6466.jpg,1467,1122,1090,571
1618,w_6143.jpg,1617,725,1032,1980
1619,w_8953.jpg,1836,921,892,904
1620,w_4066.jpg,4981,969,2640,1159
1621,w_1845.jpg,1360,979,1080,417
1622,w_6217.jpg,2167,954,850,1169
1623,w_7344.jpg,3614,1610,1804,1602
1624,w_7557.jpg,2133,1507,1306,692
1625,w_7321.jpg,1712,1129,358,1091
1626,w_5547.jpg,2014,967,594,839
1627,w_3996.jpg,1611,1114,654,923
1628,w_9177.jpg,3182,1413,1326,2167
1629,w_6939.jpg,1034,607,-148,322
1630,w_6538.jpg,2164,935,728,812
1631,w_5193.jpg,1733,1338,772,973
1632,w_5369.jpg,1393,2067,1328,704
1633,w_297.jpg,3454,1686,1374,1994
1634,w_7525.jpg,2917,2150,1275,647
1635,w_8066.jpg,1587,1377,1007,660
1636,w_7042.jpg,1875,1350,996,498
1637,w_5744.jpg,1674,789,1638,1541
1638,w_7969.jpg,1077,2153,730,1206
1639,w_3299.jpg,2219,1654,1257,960
1640,w_182.jpg,2430,2508,1512,1092
1641,w_4655.jpg,2282,1515,1412,696
1642,w_5711.jpg,2303,1157,1265,1161
1643,w_1172.jpg,1878,615,842,1080
1644,w_6384.jpg,1688,771,1128,1578
1645,w_7930.jpg,1543,1728,1501,502
1646,w_5683.jpg,2030,1667,957,1014
1647,w_9433.jpg,1675,1338,1306,376
1648,w_4560.jpg,3636,1426,1811,2039
1649,w_7910.jpg,2253,1527,1187,536
1650,w_1631.jpg,2194,99,1650,1142
1651,w_8977.jpg,1511,438,1372,1362
1652,w_2642.jpg,1439,1556,1395,-67
1653,w_6700.jpg,1793,766,683,1198
1654,w_7354.jpg,1832,1684,1257,1033
1655,w_907.jpg,2263,894,929,1115
1656,w_7957.jpg,1556,1691,1067,838
1657,w_3483.jpg,2393,1106,1398,656
1658,w_5139.jpg,1754,344,1323,1607
1659,w_6873.jpg,2125,783,757,1208
1660,w_8392.jpg,1890,1101,737,733
1661,w_2533.jpg,1626,1037,958,-10
1662,w_9178.jpg,4240,1308,1701,1746
1663,w_9308.jpg,2207,1182,1325,868
1664,w_8600.jpg,1892,978,724,790
1665,w_4836.jpg,3806,2154,1073,2420
1666,w_7287.jpg,1432,2127,1146,859
1667,w_7534.jpg,2401,1237,878,833
1668,w_9442.jpg,1893,950,964,876
1669,w_1151.jpg,2041,988,757,841
1670,w_8805.jpg,1522,1166,659,995
1671,w_1107.jpg,5154,2550,2490,1691
1672,w_3177.jpg,1987,731,845,314
1673,w_5501.jpg,1778,1102,967,1765
1674,w_1150.jpg,2042,1921,1065,818
1675,w_8788.jpg,2175,543,1713,1463
1676,w_7.jpg,1715,1131,1034,556
1677,w_6238.jpg,1617,1239,994,208
1678,w_6770.jpg,1661,1286,1575,454
1679,w_6572.jpg,1866,900,854,1490
1680,w_4960.jpg,1679,1243,850,1014
1681,w_7709.jpg,2392,635,957,1003
1682,w_2900.jpg,1786,1338,1440,166
1683,w_5322.jpg,2226,1150,1096,633
1684,w_68.jpg,3317,1686,1433,1441
1685,w_8797.jpg,2422,1629,1734,989
1686,w_9311.jpg,1713,-14,1422,1223
1687,w_5911.jpg,3557,1668,1574,1743
1688,w_4214.jpg,1467,1284,-97,1016
1689,w_2891.jpg,1630,797,1316,1725
1690,w_1853.jpg,3943,2120,1886,1489
1691,w_4432.jpg,1629,1612,1592,951
1692,w_8224.jpg,1597,1525,1486,764
1693,w_7505.jpg,1925,1738,1742,750
1694,w_3591.jpg,3949,255,1642,891
1695,w_4121.jpg,1737,1057,965,1710
1696,w_7476.jpg,2493,894,1532,1775
1697,w_1106.jpg,1773,1723,158,983
1698,w_4744.jpg,1861,1888,1782,714
1699,w_9287.jpg,1681,655,312,1923
1700,w_495.jpg,1916,554,1250,1633
1701,w_819.jpg,1332,869,1274,1187
1702,w_6061.jpg,5045,691,2356,1799
1703,w_1521.jpg,1823,566,770,1632
1704,w_7067.jpg,2222,1315,1495,2054
1705,w_6911.jpg,4150,1766,1275,1785
1706,w_3799.jpg,3233,1610,1133,1238
1707,w_7242.jpg,2329,1191,1065,1111
1708,w_3478.jpg,1379,1302,1159,420
1709,w_5905.jpg,2485,1383,1370,1122
1710,w_5403.jpg,1883,1290,987,1911
1711,w_4518.jpg,1672,1123,727,565
1712,w_4922.jpg,1889,1006,908,169
1713,w_5708.jpg,2977,2068,1941,1191
1714,w_4389.jpg,1645,1652,1383,531
1715,w_4000.jpg,1434,804,695,1334
1716,w_1669.jpg,3863,1429,1297,2180
1717,w_8262.jpg,1639,1772,1362,738
1718,w_8915.jpg,2684,2379,2437,945
1719,w_228.jpg,1873,620,741,468
1720,w_8532.jpg,2445,1174,1149,1192
1721,w_5470.jpg,1515,1044,1024,1936
1722,w_4458.jpg,3347,1883,1409,2916
1723,w_6281.jpg,2069,1707,1247,912
1724,w_3815.jpg,3824,2326,2316,1125
1725,w_5092.jpg,1426,915,284,944
1726,w_6088.jpg,1499,725,1410,1901
1727,w_9390.jpg,2408,801,1065,1103
1728,w_7466.jpg,1356,1052,910,60
1729,w_8901.jpg,1429,1270,1000,-7
1730,w_5217.jpg,2817,1663,815,907
1731,w_1774.jpg,1690,925,1582,140
1732,w_3062.jpg,1820,1524,1232,855
1733,w_836.jpg,1689,184,1424,915
1734,w_2944.jpg,1675,1384,642,614
1735,w_3105.jpg,3264,865,2445,2944
1736,w_1426.jpg,1679,2050,1140,834
1737,w_7708.jpg,1729,1078,1000,440
1738,w_1417.jpg,2316,857,1455,895
1739,w_6958.jpg,5233,263,4638,52
1740,w_7301.jpg,3827,1757,1798,1211
1741,w_6523.jpg,4234,2123,2333,1742
1742,w_2812.jpg,2119,896,1134,857
1743,w_5498.jpg,2231,2362,1295,3501
1744,w_9418.jpg,1648,631,1330,1407
1745,w_8905.jpg,1749,904,831,1344
1746,w_8855.jpg,2392,1424,1170,846
1747,w_1012.jpg,2798,1186,2356,2689
1748,w_5467.jpg,1746,736,1159,1539
1749,w_6483.jpg,1916,731,1460,1291
1750,w_6661.jpg,1648,698,609,1552
1751,w_6191.jpg,2076,1049,1566,1916
1752,w_70.jpg,1815,550,1778,1489
1753,w_8292.jpg,2554,1015,1344,1364
1754,w_8663.jpg,2061,2026,1117,1055
1755,w_8060.jpg,2845,1525,696,1243
1756,w_1558.jpg,2907,1405,519,1921
1757,w_3138.jpg,1841,1561,776,557
1758,w_3581.jpg,3229,121,1719,2750
1759,w_6498.jpg,3057,2666,1420,1705
1760,w_8208.jpg,1960,1174,699,1762
1761,w_4190.jpg,1819,922,469,1097
1762,w_8610.jpg,2440,1610,138,897
1763,w_4563.jpg,1997,1009,959,1058
1764,w_3334.jpg,3357,3028,1662,1455
1765,w_2818.jpg,2274,1459,1263,931
1766,w_4525.jpg,3375,1404,1807,2235
1767,w_2931.jpg,1805,594,1479,1418
1768,w_2601.jpg,2078,107,1335,986
1769,w_2547.jpg,4224,1278,1654,2433
1770,w_5131.jpg,1611,609,1356,1722
1771,w_6727.jpg,2795,1589,2680,2885
1772,w_7672.jpg,2250,1465,968,778
1773,w_8578.jpg,905,2140,808,1225
1774,w_5881.jpg,4128,1583,2562,3243
1775,w_734.jpg,1971,899,694,1317
1776,w_6925.jpg,1457,1207,1079,206
1777,w_1132.jpg,1331,1171,56,529
1778,w_8231.jpg,1241,228,766,1611
1779,w_196.jpg,1627,1041,482,1137
1780,w_8809.jpg,2469,1812,504,725
1781,w_1615.jpg,3510,477,2471,1655
1782,w_6404.jpg,1932,1409,1457,246
1783,w_910.jpg,2779,1192,1566,1030
1784,w_4819.jpg,1704,1079,1198,538
1785,w_4782.jpg,1593,742,981,1015
1786,w_1890.jpg,2622,1708,377,1687
1787,w_3379.jpg,2580,1233,1225,1025
1788,w_6376.jpg,1965,958,1347,1338
1789,w_3343.jpg,1607,730,1455,1536
1790,w_5267.jpg,2496,586,1223,1093
1791,w_7820.jpg,2919,777,2001,1590
1792,w_5994.jpg,1500,1302,1248,576
1793,w_5879.jpg,1697,1541,1312,386
1794,w_9182.jpg,1730,1181,690,147
1795,w_28.jpg,2496,908,1079,933
1796,w_86.jpg,4383,1570,2650,1799
1797,w_7650.jpg,1265,458,724,1748
1798,w_8930.jpg,1562,-103,1513,1199
1799,w_9148.jpg,1665,691,467,1167
1800,w_4845.jpg,2885,1588,1892,830
1801,w_5494.jpg,1570,1148,1318,341
1802,w_3338.jpg,3568,1686,1091,2243
1803,w_5013.jpg,1784,1367,499,1290
1804,w_6509.jpg,1976,787,300,1566
1805,w_2148.jpg,1524,1271,1197,243
1806,w_3723.jpg,1989,299,1561,1270
1807,w_3531.jpg,2062,1698,1001,1280
1808,w_6752.jpg,1742,150,1276,1303
1809,w_7518.jpg,1549,1109,1305,-51
1810,w_3508.jpg,1572,817,639,520
1811,w_4196.jpg,1632,1186,246,1358
1812,w_1555.jpg,1703,1180,1041,264
1813,w_3660.jpg,3151,1563,1791,780
1814,w_3293.jpg,1491,1325,152,599
1815,w_405.jpg,3101,824,2837,2433
1816,w_940.jpg,2083,629,947,1283
1817,w_4324.jpg,2245,1397,992,1233
1818,w_2044.jpg,1712,1386,1417,583
1819,w_4968.jpg,3149,1123,2488,2714
1820,w_1598.jpg,1723,1200,928,833
1821,w_4125.jpg,2115,1178,1142,1418
1822,w_9260.jpg,2102,576,1822,1808
1823,w_251.jpg,1528,685,922,1534
1824,w_8317.jpg,2028,913,1792,1710
1825,w_4278.jpg,1516,-89,1216,838
1826,w_7009.jpg,1668,690,1349,1356
1827,w_7002.jpg,2167,1392,1127,921
1828,w_6967.jpg,2032,841,1452,1197
1829,w_3303.jpg,1307,1099,1020,130
1830,w_3618.jpg,2997,1099,1509,1067
1831,w_3780.jpg,1717,1010,1113,396
1832,w_358.jpg,3018,998,1429,979
1833,w_7497.jpg,2337,223,1228,1321
1834,w_5602.jpg,1729,1733,1370,379
1835,w_7638.jpg,3524,733,2591,1486
1836,w_701.jpg,1489,1285,1054,18
1837,w_4963.jpg,1714,559,1205,1239
1838,w_5545.jpg,3100,1843,2088,2410
1839,w_3283.jpg,2814,1172,1051,1067
1840,w_1105.jpg,1428,1999,1338,814
1841,w_6546.jpg,1677,1269,1576,2180
1842,w_6624.jpg,2691,918,1236,826
1843,w_2144.jpg,1616,962,798,549
1844,w_8774.jpg,1650,428,1479,1352
1845,w_6458.jpg,2700,1713,2627,478
1846,w_2050.jpg,3019,2015,1711,1150
1847,w_572.jpg,2110,332,1376,1221
1848,w_5397.jpg,1790,529,1126,1020
1849,w_7833.jpg,1919,786,1312,1524
1850,w_1212.jpg,1713,1405,679,984
1851,w_2579.jpg,2685,1859,1975,709
1852,w_5832.jpg,2909,665,995,773
1853,w_6147.jpg,1781,1247,993,60
1854,w_1936.jpg,1566,939,345,586
1855,w_3029.jpg,2889,1576,1621,951
1856,w_7940.jpg,1872,1119,184,1115
1857,w_5601.jpg,1680,905,677,977
1858,w_1268.jpg,1649,1444,1158,503
1859,w_471.jpg,2377,867,1285,909
1860,w_8845.jpg,1829,1039,802,438
1861,w_8739.jpg,1945,1214,1660,211
1862,w_2471.jpg,1533,1475,713,495
1863,w_563.jpg,2662,1998,1424,1433
1864,w_648.jpg,1841,1882,953,2086
1865,w_8758.jpg,2236,1028,1264,797
1866,w_1934.jpg,2157,2193,1717,866
1867,w_2643.jpg,4268,3118,2800,1996
1868,w_4810.jpg,1723,363,1201,1808
1869,w_2132.jpg,3106,1773,2291,1443
1870,w_4154.jpg,2658,1024,901,960
1871,w_9079.jpg,2301,1853,654,1890
1872,w_9050.jpg,4855,1727,1685,1443
1873,w_6994.jpg,2070,1541,1676,924
1874,w_9216.jpg,3079,466,2794,1134
1875,w_3236.jpg,2322,508,1558,914
1876,w_7707.jpg,2112,1424,873,1363
1877,w_2671.jpg,1558,1335,634,801
1878,w_6215.jpg,1610,561,473,1411
1879,w_8111.jpg,2171,616,1392,1299
1880,w_2596.jpg,1902,256,1086,1558
1881,w_7616.jpg,1762,1192,1659,192
