,Image,y0,x0,y1,x1
1291,w_7154.jpg,340,423,1910,1993
1292,w_1776.jpg,897,1240,1893,2236
1293,w_7553.jpg,1529,1663,2048,2381
1294,w_693.jpg,324,55,2048,1981
1295,w_2082.jpg,1076,1679,1952,2555
1296,w_6643.jpg,520,1196,1472,2148
1297,w_5118.jpg,363,1151,1273,2061
1298,w_7168.jpg,1173,2432,3456,4742
1299,w_6352.jpg,1123,816,2048,1776
1300,w_8952.jpg,35,1664,911,2540
1301,w_1170.jpg,436,1142,1758,2464
1302,w_5296.jpg,777,1179,1557,1959
1303,w_6598.jpg,1464,1341,3166,3043
1304,w_7358.jpg,0,805,2959,3881
1305,w_3188.jpg,88,866,1500,2278
1306,w_5781.jpg,613,1120,3085,3592
1307,w_9275.jpg,652,1122,1724,2194
1308,w_5729.jpg,318,934,1712,2328
1309,w_6269.jpg,431,1721,2917,4207
1310,w_3063.jpg,567,815,2021,2269
1311,w_684.jpg,429,1350,1633,2554
1312,w_5773.jpg,130,502,1202,1574
1313,w_8963.jpg,650,578,1918,1846
1314,w_4509.jpg,594,978,2048,2708
1315,w_6489.jpg,104,1028,1406,2330
1316,w_7422.jpg,762,905,1722,1865
1317,w_3207.jpg,824,1389,1768,2333
1318,w_3045.jpg,157,1158,1603,2604
1319,w_3060.jpg,261,960,1691,2390
1320,w_1978.jpg,0,309,1253,1563
1321,w_5044.jpg,0,0,1972,1866
1322,w_6499.jpg,738,1386,2730,3378
1323,w_4506.jpg,101,269,1727,1895
1324,w_3874.jpg,530,1602,1086,2158
1325,w_4211.jpg,0,1639,1193,3061
1326,w_1355.jpg,52,73,1808,1829
1327,w_7749.jpg,217,533,1523,1839
1328,w_5009.jpg,748,656,2010,1918
1329,w_8327.jpg,194,2173,1936,3915
1330,w_9152.jpg,304,348,2048,2100
1331,w_5248.jpg,85,1313,1335,2563
1332,w_3818.jpg,718,500,2048,1952
1333,w_7270.jpg,782,890,1854,1962
1334,w_1047.jpg,386,1036,1322,1972
1335,w_43.jpg,58,1136,1328,2406
1336,w_2874.jpg,689,1118,2048,2526
1337,w_841.jpg,274,790,1538,2054
1338,w_8353.jpg,384,1133,2622,3371
1339,w_6293.jpg,200,188,2048,2470
1340,w_6618.jpg,0,0,1957,1956
1341,w_7232.jpg,0,709,1213,2057
1342,w_7883.jpg,1038,1693,2334,2989
1343,w_508.jpg,363,1015,1723,2375
1344,w_7086.jpg,147,1309,1533,2695
1345,w_8289.jpg,552,2380,2728,4556
1346,w_8344.jpg,266,1091,1044,1869
1347,w_7981.jpg,0,734,1020,1908
1348,w_1564.jpg,643,863,1695,1915
1349,w_1303.jpg,1305,681,3456,2963
1350,w_2226.jpg,847,917,2011,2081
1351,w_2802.jpg,0,699,1034,1879
1352,w_5786.jpg,919,2318,2145,3544
1353,w_5599.jpg,972,1383,2308,2719
1354,w_3510.jpg,361,1128,1797,2564
1355,w_674.jpg,0,284,1223,1726
1356,w_7889.jpg,1427,1018,3451,3042
1357,w_8722.jpg,610,1102,2000,2492
1358,w_9111.jpg,561,1031,1437,1907
1359,w_994.jpg,1026,1940,2378,3292
1360,w_6793.jpg,512,1370,1422,2280
1361,w_2544.jpg,651,1269,1487,2105
1362,w_660.jpg,0,1158,1528,2830
1363,w_400.jpg,640,694,1786,1840
1364,w_2829.jpg,663,1060,1555,1952
1365,w_1569.jpg,188,1068,1378,2258
1366,w_8332.jpg,393,1104,1315,2026
1367,w_9019.jpg,550,20,2048,1604
1368,w_2594.jpg,795,863,1635,1703
1369,w_1376.jpg,131,2631,2433,4933
1370,w_5950.jpg,94,931,2048,3072
1371,w_4969.jpg,367,857,1547,2037
1372,w_6156.jpg,315,1047,1037,1769
1373,w_6639.jpg,97,563,1287,1753
1374,w_288.jpg,418,1021,1770,2373
1375,w_776.jpg,158,697,2018,2557
1376,w_4914.jpg,628,575,2048,2171
1377,w_8841.jpg,671,1082,1431,1842
1378,w_2217.jpg,0,409,602,1233
1379,w_9008.jpg,464,717,1674,1927
1380,w_751.jpg,1321,3299,2721,4699
1381,w_1249.jpg,212,954,1390,2132
1382,w_8910.jpg,699,3552,2637,5184
1383,w_4370.jpg,921,842,2048,2174
1384,w_9053.jpg,775,1132,1835,2192
1385,w_2417.jpg,650,1008,1904,2262
1386,w_799.jpg,1120,1146,1776,1802
1387,w_4844.jpg,254,497,1504,1747
1388,w_3579.jpg,686,1394,1632,2340
1389,w_2862.jpg,435,777,1645,1987
1390,w_806.jpg,265,337,1871,1943
1391,w_6219.jpg,79,918,3209,4048
1392,w_2387.jpg,444,973,1700,2229
1393,w_4165.jpg,1626,635,2046,1055
1394,w_5499.jpg,601,862,1421,1682
1395,w_5715.jpg,58,1130,2048,3072
1396,w_2736.jpg,64,943,1354,2233
1397,w_4332.jpg,668,995,1650,1977
1398,w_629.jpg,592,1132,2024,2564
1399,w_3649.jpg,0,0,1861,1973
1400,w_2200.jpg,95,1401,1291,2597
1401,w_1450.jpg,512,980,1464,1932
1402,w_1095.jpg,179,943,1629,2393
1403,w_7222.jpg,1150,0,3436,2127
1404,w_1674.jpg,296,799,1632,2135
1405,w_2569.jpg,920,2287,2046,3413
1406,w_8874.jpg,0,844,1874,2756
1407,w_3823.jpg,1007,766,2048,2008
1408,w_3224.jpg,452,1319,1646,2513
1409,w_6480.jpg,575,1162,1341,1928
1410,w_5888.jpg,346,1028,1778,2460
1411,w_7400.jpg,0,606,1298,1936
1412,w_1044.jpg,609,957,1825,2173
1413,w_5868.jpg,317,459,2048,2195
1414,w_4528.jpg,278,456,1710,1888
1415,w_3841.jpg,525,0,2048,1421
1416,w_6521.jpg,1224,2119,3044,3939
1417,w_757.jpg,299,684,2007,2392
1418,w_9306.jpg,310,1771,1770,3231
1419,w_8489.jpg,110,758,1382,2030
1420,w_5046.jpg,666,2193,3336,4863
1421,w_9402.jpg,723,2001,2283,3561
1422,w_6716.jpg,179,634,1791,2246
1423,w_4530.jpg,331,940,1483,2092
1424,w_9116.jpg,302,1610,1564,2872
1425,w_3624.jpg,420,1277,1752,2609
1426,w_9440.jpg,519,1022,1469,1972
1427,w_2770.jpg,218,104,2048,2056
1428,w_6607.jpg,227,621,1843,2237
1429,w_4958.jpg,789,624,2915,2750
1430,w_5478.jpg,709,1216,1661,2168
1431,w_6603.jpg,344,925,3050,3631
1432,w_3539.jpg,0,789,2178,3005
1433,w_5115.jpg,1036,713,1956,1633
1434,w_2804.jpg,0,587,1089,1879
1435,w_1562.jpg,0,2352,2897,5184
1436,w_818.jpg,15,721,2225,2931
1437,w_6768.jpg,222,1032,1190,2000
1438,w_3296.jpg,617,963,1609,1955
1439,w_6205.jpg,764,278,2048,1730
1440,w_8386.jpg,378,773,1554,1949
1441,w_3544.jpg,131,647,3456,4453
1442,w_3075.jpg,731,652,1959,1880
1443,w_6062.jpg,288,1212,1304,2228
1444,w_5616.jpg,149,633,1295,1779
1445,w_5156.jpg,128,446,2048,2682
1446,w_5526.jpg,906,760,2048,2044
1447,w_5325.jpg,55,648,2048,2714
1448,w_1180.jpg,0,936,1844,3072
1449,w_4406.jpg,116,1219,1168,2271
1450,w_3482.jpg,0,617,1087,1889
1451,w_2732.jpg,0,0,2012,1994
1452,w_519.jpg,404,390,2024,2010
1453,w_2661.jpg,742,1451,2040,2749
1454,w_4825.jpg,602,839,1544,1781
1455,w_2954.jpg,15,639,1417,2041
1456,w_5026.jpg,687,718,1689,1720
1457,w_1120.jpg,280,1234,2048,3010
1458,w_4802.jpg,642,764,2048,2312
1459,w_1051.jpg,738,1161,1652,2075
1460,w_5916.jpg,352,1139,1114,1901
1461,w_6497.jpg,311,1340,1065,2094
1462,w_8818.jpg,0,928,1349,2332
1463,w_1375.jpg,473,1019,1299,1845
1464,w_2658.jpg,576,862,1962,2248
1465,w_4666.jpg,257,708,1377,1828
1466,w_8403.jpg,802,1448,2012,2658
1467,w_2468.jpg,0,1239,1246,2553
1468,w_8996.jpg,278,893,1492,2107
1469,w_894.jpg,534,127,1710,1303
1470,w_2077.jpg,1034,1289,2048,2459
1471,w_6196.jpg,491,764,1703,1976
1472,w_9145.jpg,398,955,1926,2483
1473,w_4890.jpg,576,546,1318,1288
1474,w_2247.jpg,247,519,1535,1807
1475,w_4589.jpg,324,718,1740,2134
1476,w_3724.jpg,211,944,2048,2940
1477,w_2743.jpg,240,1264,1334,2358
1478,w_3097.jpg,58,0,1994,1814
1479,w_9134.jpg,0,365,1674,2195
1480,w_5723.jpg,460,1588,1214,2342
1481,w_5171.jpg,191,1115,1947,2871
1482,w_158.jpg,0,589,2884,3491
1483,w_1139.jpg,352,706,2048,2552
1484,w_6574.jpg,578,1366,926,1714
1485,w_1187.jpg,679,1229,3279,3829
1486,w_1007.jpg,569,1054,1921,2406
1487,w_5626.jpg,428,972,1610,2154
1488,w_3608.jpg,853,928,2048,2294
1489,w_5866.jpg,0,930,2519,3916
1490,w_8226.jpg,600,1254,2906,3560
1491,w_4521.jpg,577,1042,2048,2618
1492,w_7579.jpg,315,1010,1561,2256
1493,w_9115.jpg,298,741,2048,2843
1494,w_2529.jpg,1172,1044,2048,2180
1495,w_7961.jpg,164,498,1296,1630
1496,w_4135.jpg,516,680,1778,1942
1497,w_4316.jpg,386,1052,1246,1912
1498,w_3287.jpg,357,1108,1771,2522
1499,w_5669.jpg,1076,580,2016,1520
1500,w_7893.jpg,432,1461,2704,3733
1501,w_7051.jpg,823,474,2048,1912
1502,w_2685.jpg,311,400,1517,1606
1503,w_6131.jpg,877,1399,2601,3123
1504,w_3381.jpg,428,595,1834,2001
1505,w_2234.jpg,477,1002,2048,2672
1506,w_8296.jpg,260,1174,1242,2156
1507,w_1895.jpg,753,2347,2281,3875
1508,w_6053.jpg,358,534,1990,2166
1509,w_3078.jpg,905,1328,1733,2156
1510,w_5475.jpg,209,255,1845,1891
1511,w_8846.jpg,486,2038,3282,4834
1512,w_754.jpg,896,901,2048,2235
1513,w_4971.jpg,211,330,1583,1702
1514,w_4835.jpg,68,516,1340,1788
1515,w_6009.jpg,376,861,1632,2117
1516,w_6270.jpg,519,608,2048,2306
1517,w_6702.jpg,738,407,2048,1777
1518,w_2197.jpg,2071,1525,3355,2809
1519,w_3587.jpg,30,806,1084,1860
1520,w_5093.jpg,218,478,1374,1634
1521,w_4477.jpg,235,945,1453,2163
1522,w_6006.jpg,287,710,3167,3590
1523,w_9074.jpg,597,948,1809,2160
1524,w_5457.jpg,1192,1749,2678,3235
1525,w_9315.jpg,65,1940,2965,4840
1526,w_1834.jpg,166,0,2022,1561
1527,w_535.jpg,428,199,1378,1149
1528,w_6420.jpg,0,688,1265,2028
1529,w_9021.jpg,384,666,1384,1666
1530,w_8307.jpg,654,1469,2502,3317
1531,w_8245.jpg,457,0,2973,2297
1532,w_5324.jpg,0,950,1573,2700
1533,w_9295.jpg,664,1042,1966,2344
1534,w_8950.jpg,304,1225,1954,2875
1535,w_410.jpg,963,1038,2048,2324
1536,w_943.jpg,0,451,1696,2171
1537,w_6697.jpg,1586,1722,3456,3628
1538,w_9333.jpg,160,333,1408,1581
1539,w_2982.jpg,499,796,1449,1746
1540,w_9109.jpg,267,776,1189,1698
1541,w_2221.jpg,631,971,1637,1977
1542,w_8263.jpg,611,609,2048,2323
1543,w_8676.jpg,383,1493,1235,2345
1544,w_1495.jpg,825,1391,1801,2367
1545,w_7621.jpg,1054,433,2048,1555
1546,w_2531.jpg,868,119,3456,3431
1547,w_1587.jpg,0,629,873,1837
1548,w_2376.jpg,403,1030,1469,2096
1549,w_7849.jpg,508,1036,1288,1816
1550,w_687.jpg,575,1243,2695,3363
1551,w_1813.jpg,286,998,1762,2474
1552,w_1526.jpg,216,900,1916,2600
1553,w_6983.jpg,240,799,1700,2259
1554,w_1083.jpg,638,1484,2906,3752
1555,w_188.jpg,1119,1274,2563,2718
1556,w_7572.jpg,323,640,1533,1850
1557,w_9268.jpg,544,409,3456,3369
1558,w_4290.jpg,720,788,1896,1964
1559,w_9447.jpg,741,1039,1915,2213
1560,w_8830.jpg,0,979,1790,2775
1561,w_6802.jpg,423,703,1577,1857
1562,w_935.jpg,374,282,1820,1728
1563,w_4104.jpg,0,2018,2232,4626
1564,w_5802.jpg,0,1483,2107,3841
1565,w_4996.jpg,0,989,1003,2107
1566,w_1081.jpg,563,847,2048,2363
1567,w_2774.jpg,631,1136,1793,2298
1568,w_1479.jpg,1070,1069,2048,2111
1569,w_583.jpg,203,329,1573,1699
1570,w_3033.jpg,408,1255,1318,2165
1571,w_7903.jpg,0,1005,3426,4671
1572,w_5913.jpg,266,1684,2658,4076
1573,w_2109.jpg,330,541,1494,1705
1574,w_7241.jpg,50,1055,1298,2303
1575,w_2887.jpg,815,1236,2001,2422
1576,w_6571.jpg,309,1012,1461,2164
1577,w_8667.jpg,665,890,2048,2486
1578,w_3135.jpg,268,509,1866,2107
1579,w_8783.jpg,196,162,2048,2016
1580,w_1291.jpg,564,956,1840,2232
1581,w_7711.jpg,637,1280,2669,3312
1582,w_2073.jpg,206,1351,2808,3953
1583,w_6266.jpg,217,856,1723,2362
1584,w_3289.jpg,659,834,1555,1730
1585,w_3901.jpg,837,1261,2167,2591
1586,w_8008.jpg,1746,1961,3456,3951
1587,w_1225.jpg,539,895,1789,2145
1588,w_1054.jpg,734,488,2048,2260
1589,w_8310.jpg,501,771,2033,2303
1590,w_7303.jpg,0,0,3042,2771
1591,w_9059.jpg,82,1254,3456,4982
1592,w_7750.jpg,22,518,1220,1716
1593,w_3750.jpg,305,331,2048,2077
1594,w_653.jpg,488,1748,1748,3008
1595,w_1582.jpg,393,956,1363,1926
1596,w_7807.jpg,41,677,1283,1919
1597,w_545.jpg,239,696,1385,1842
1598,w_2113.jpg,0,134,1471,1860
1599,w_7187.jpg,365,988,1255,1878
1600,w_6961.jpg,667,546,2017,1896
1601,w_8040.jpg,337,569,2048,2427
1602,w_6664.jpg,1165,1794,3117,3746
1603,w_6617.jpg,772,1318,1824,2370
1604,w_6175.jpg,0,752,1446,2402
1605,w_1033.jpg,0,0,1434,1589
1606,w_3222.jpg,534,1150,1692,2308
1607,w_2278.jpg,851,1241,1457,1847
1608,w_6452.jpg,0,242,1937,2234
1609,w_4732.jpg,415,890,1433,1908
1610,w_908.jpg,414,435,2048,2239
1611,w_1354.jpg,398,817,1624,2043
1612,w_8396.jpg,0,442,1468,2050
1613,w_6193.jpg,0,955,1426,2461
1614,w_2138.jpg,854,455,2048,1821
1615,w_3186.jpg,619,917,1457,1755
1616,w_5853.jpg,0,399,2048,2619
1617,w_6466.jpg,502,934,1190,1622
1618,w_6143.jpg,568,540,2048,2108
1619,w_8953.jpg,322,774,1502,1954
1620,w_4066.jpg,0,2347,2527,5184
1621,w_1845.jpg,347,869,1049,1571
1622,w_6217.jpg,238,685,1884,2331
1623,w_7344.jpg,475,1578,2737,3840
1624,w_7557.jpg,583,1203,1615,2235
1625,w_7321.jpg,264,189,1956,1881
1626,w_5547.jpg,16,417,1790,2191
1627,w_3996.jpg,420,534,1616,1730
1628,w_9177.jpg,630,1094,2950,3414
1629,w_6939.jpg,0,0,1202,1181
1630,w_6538.jpg,0,549,1770,2343
1631,w_5193.jpg,555,652,1755,1852
1632,w_5369.jpg,534,509,2048,2211
1633,w_297.jpg,540,1114,3140,3714
1634,w_7525.jpg,372,1070,2424,3122
1635,w_8066.jpg,570,849,1466,1745
1636,w_7042.jpg,375,886,1473,1984
1637,w_5744.jpg,695,1186,1635,2126
1638,w_7969.jpg,1088,312,2048,1494
1639,w_3299.jpg,706,1137,1908,2339
1640,w_182.jpg,915,1086,2685,2856
1641,w_4655.jpg,562,1304,1648,2390
1642,w_5711.jpg,511,1136,1807,2432
1643,w_1172.jpg,200,713,1494,2007
1644,w_6384.jpg,670,904,1678,1912
1645,w_7930.jpg,349,756,1881,2288
1646,w_5683.jpg,670,823,2010,2163
1647,w_9433.jpg,256,889,1458,2091
1648,w_4560.jpg,592,1583,2872,3863
1649,w_7910.jpg,365,1054,1697,2386
1650,w_1631.jpg,0,1271,1271,2573
1651,w_8977.jpg,323,864,1477,2018
1652,w_2642.jpg,0,403,1758,2431
1653,w_6700.jpg,289,545,1675,1931
1654,w_7354.jpg,952,1138,1764,1950
1655,w_907.jpg,171,763,1837,2429
1656,w_7957.jpg,731,778,1797,1844
1657,w_3483.jpg,260,1274,1502,2516
1658,w_5139.jpg,186,749,1764,2327
1659,w_6873.jpg,140,586,1850,2296
1660,w_8392.jpg,197,593,1637,2033
1661,w_2533.jpg,0,638,1167,1946
1662,w_9178.jpg,0,1384,3113,4556
1663,w_9308.jpg,474,1215,1576,2317
1664,w_8600.jpg,154,578,1614,2038
1665,w_4836.jpg,579,731,3456,4147
1666,w_7287.jpg,701,497,2048,2081
1667,w_7534.jpg,84,688,1986,2590
1668,w_9442.jpg,333,848,1493,2008
1669,w_1151.jpg,112,597,1716,2201
1670,w_8805.jpg,541,551,1619,1629
1671,w_1107.jpg,455,2157,3456,5184
1672,w_3177.jpg,0,703,1235,2129
1673,w_5501.jpg,927,866,1939,1878
1674,w_1150.jpg,680,864,2048,2242
1675,w_8788.jpg,428,1369,1578,2519
1676,w_7.jpg,418,949,1268,1799
1677,w_6238.jpg,79,661,1367,1949
1678,w_6770.jpg,350,1098,1390,2138
1679,w_6572.jpg,563,728,1827,1992
1680,w_4960.jpg,610,746,1646,1782
1681,w_7709.jpg,0,778,1715,2570
1682,w_2900.jpg,20,881,1484,2345
1683,w_5322.jpg,185,955,1597,2367
1684,w_68.jpg,386,1198,2740,3552
1685,w_8797.jpg,879,1648,1739,2508
1686,w_9311.jpg,0,794,1377,2340
1687,w_5911.jpg,466,1326,2944,3804
1688,w_4214.jpg,173,0,2048,1662
1689,w_2891.jpg,681,893,1841,2053
1690,w_1853.jpg,519,1629,3089,4199
1691,w_4432.jpg,868,1197,1694,2023
1692,w_8224.jpg,669,1066,1619,2016
1693,w_7505.jpg,627,1216,1861,2450
1694,w_3591.jpg,0,1354,2014,4236
1695,w_4121.jpg,901,869,1865,1833
1696,w_7476.jpg,734,1412,1934,2612
1697,w_1106.jpg,344,0,2048,1974
1698,w_4744.jpg,568,1088,2034,2554
1699,w_9287.jpg,434,141,2048,1851
1700,w_495.jpg,419,909,1767,2257
1701,w_819.jpg,830,1105,1226,1501
1702,w_6061.jpg,0,2020,2925,5184
1703,w_1521.jpg,433,630,1765,1962
1704,w_7067.jpg,1223,1397,2048,2319
1705,w_6911.jpg,0,916,3456,4508
1706,w_3799.jpg,112,871,2736,3495
1707,w_7242.jpg,361,907,1941,2487
1708,w_3478.jpg,310,718,1412,1820
1709,w_5905.jpg,556,1231,1948,2623
1710,w_5403.jpg,1040,875,2048,1995
1711,w_4518.jpg,254,609,1434,1789
1712,w_4922.jpg,0,785,1200,2011
1713,w_5708.jpg,982,1812,2276,3106
1714,w_4389.jpg,391,814,1791,2214
1715,w_4000.jpg,608,603,1530,1525
1716,w_1669.jpg,201,977,3407,4183
1717,w_8262.jpg,609,854,1901,2146
1718,w_8915.jpg,766,1664,2558,3456
1719,w_228.jpg,0,600,1251,2014
1720,w_8532.jpg,373,987,1993,2607
1721,w_5470.jpg,933,712,2047,1826
1722,w_4458.jpg,1188,1167,3456,3589
1723,w_6281.jpg,796,1145,1822,2171
1724,w_3815.jpg,783,2128,2667,4012
1725,w_5092.jpg,216,142,1642,1568
1726,w_6088.jpg,578,719,2048,2189
1727,w_9390.jpg,113,897,1791,2575
1728,w_7466.jpg,0,513,1176,1753
1729,w_8901.jpg,0,416,1429,2012
1730,w_5217.jpg,34,565,2048,3067
1731,w_1774.jpg,42,1146,1022,2126
1732,w_3062.jpg,771,1108,1607,1944
1733,w_836.jpg,93,1100,1005,2012
1734,w_2944.jpg,354,513,1644,1803
1735,w_3105.jpg,605,1555,3203,4153
1736,w_1426.jpg,682,649,2048,2169
1737,w_7708.jpg,304,909,1214,1819
1738,w_1417.jpg,338,1347,1414,2423
1739,w_6958.jpg,0,4564,528,5184
1740,w_7301.jpg,216,1544,2752,4080
1741,w_6523.jpg,744,2095,3120,4471
1742,w_2812.jpg,261,1011,1491,2241
1743,w_5498.jpg,2220,1052,3456,2474
1744,w_9418.jpg,534,1004,1504,1974
1745,w_8905.jpg,551,717,1697,1863
1746,w_8855.jpg,372,1018,1898,2544
1747,w_1012.jpg,998,1638,2876,3516
1748,w_5467.jpg,636,951,1638,1953
1749,w_6483.jpg,661,1338,1361,2038
1750,w_6661.jpg,476,479,1774,1777
1751,w_6191.jpg,941,1280,2023,2362
1752,w_70.jpg,433,1210,1605,2382
1753,w_8292.jpg,433,1193,1945,2705
1754,w_8663.jpg,934,983,2048,2195
1755,w_8060.jpg,41,427,2727,3113
1756,w_1558.jpg,171,221,3155,3205
1757,w_3138.jpg,394,643,1724,1973
1758,w_3581.jpg,0,831,3078,4117
1759,w_6498.jpg,1162,1215,3208,3261
1760,w_8208.jpg,680,541,2048,2117
1761,w_4190.jpg,166,301,1852,1987
1762,w_8610.jpg,0,0,2691,2727
1763,w_4563.jpg,385,830,1681,2126
1764,w_3334.jpg,1182,1450,3300,3568
1765,w_2818.jpg,564,1137,1826,2399
1766,w_4525.jpg,839,1611,2799,3571
1767,w_2931.jpg,491,1127,1521,2157
1768,w_2601.jpg,0,1157,1095,2255
1769,w_2547.jpg,249,1333,3456,4545
1770,w_5131.jpg,470,788,1860,2178
1771,w_6727.jpg,1427,1927,3047,3547
1772,w_7672.jpg,320,808,1922,2410
1773,w_8578.jpg,1111,285,2048,1427
1774,w_5881.jpg,1376,2308,3450,4382
1775,w_734.jpg,310,534,1906,2130
1776,w_6925.jpg,81,643,1331,1893
1777,w_1132.jpg,54,0,1646,1489
1778,w_8231.jpg,55,139,1783,1867
1779,w_196.jpg,374,339,1804,1769
1780,w_8809.jpg,40,258,2048,2714
1781,w_1615.jpg,330,2254,1802,3726
1782,w_6404.jpg,101,968,1553,2420
1783,w_910.jpg,353,1414,1869,2930
1784,w_4819.jpg,470,1113,1146,1789
1785,w_4782.jpg,496,905,1260,1669
1786,w_1890.jpg,294,96,3100,2902
1787,w_3379.jpg,283,1056,1975,2748
1788,w_6376.jpg,762,1270,1534,2042
1789,w_3343.jpg,630,1028,1636,2034
1790,w_5267.jpg,44,1064,1634,2654
1791,w_7820.jpg,610,1887,1756,3033
1792,w_5994.jpg,486,921,1392,1827
1793,w_5879.jpg,242,783,1684,2225
1794,w_9182.jpg,14,560,1314,1860
1795,w_28.jpg,35,902,1805,2672
1796,w_86.jpg,601,2433,2767,4599
1797,w_7650.jpg,297,188,1909,1800
1798,w_8930.jpg,0,724,1361,2350
1799,w_9148.jpg,181,318,1677,1814
1800,w_4845.jpg,589,1768,1829,3008
1801,w_5494.jpg,240,940,1248,1948
1802,w_3338.jpg,416,781,3456,3877
1803,w_5013.jpg,525,338,2048,1944
1804,w_6509.jpg,129,91,2048,2185
1805,w_2148.jpg,115,718,1399,2002
1806,w_3723.jpg,178,1169,1390,2381
1807,w_3531.jpg,826,868,2048,2194
1808,w_6752.jpg,6,789,1446,2229
1809,w_7518.jpg,0,702,1254,2152
1810,w_3508.jpg,85,522,1251,1688
1811,w_4196.jpg,406,73,2048,1805
1812,w_1555.jpg,150,800,1294,1944
1813,w_3660.jpg,321,1621,2021,3321
1814,w_3293.jpg,126,0,1798,1657
1815,w_405.jpg,623,1964,2633,3974
1816,w_940.jpg,246,805,1666,2225
1817,w_4324.jpg,532,835,2048,2401
1818,w_2044.jpg,483,1063,1485,2065
1819,w_4968.jpg,924,1824,2912,3812
1820,w_1598.jpg,520,829,1512,1821
1821,w_4125.jpg,690,1020,1906,2236
1822,w_9260.jpg,422,1192,1962,2732
1823,w_251.jpg,579,695,1639,1755
1824,w_8317.jpg,813,1412,1809,2408
1825,w_4278.jpg,0,787,953,1945
1826,w_7009.jpg,607,1092,1439,1924
1827,w_7002.jpg,506,997,1806,2297
1828,w_6967.jpg,657,1380,1381,2104
1829,w_3303.jpg,9,558,1219,1768
1830,w_3618.jpg,153,1323,2013,3072
1831,w_3780.jpg,320,1032,1086,1798
1832,w_358.jpg,0,1230,1981,3072
1833,w_7497.jpg,79,1089,1465,2475
1834,w_5602.jpg,210,703,1902,2395
1835,w_7638.jpg,526,2474,1692,3640
1836,w_701.jpg,0,480,1442,2062
1837,w_4963.jpg,474,1034,1324,1884
1838,w_5545.jpg,1494,1962,2758,3226
1839,w_3283.jpg,18,831,2048,3033
1840,w_1105.jpg,666,643,2048,2123
1841,w_6546.jpg,1155,1057,2048,2195
1842,w_6624.jpg,0,1054,1781,2872
1843,w_2144.jpg,244,696,1266,1718
1844,w_8774.jpg,313,987,1467,2141
1845,w_6458.jpg,324,1892,1866,3434
1846,w_2050.jpg,765,1548,2399,3182
1847,w_572.jpg,221,1188,1331,2298
1848,w_5397.jpg,359,1043,1189,1873
1849,w_7833.jpg,694,1154,1616,2076
1850,w_1212.jpg,548,550,1840,1842
1851,w_2579.jpg,566,1612,2002,3048
1852,w_5832.jpg,0,756,1915,3072
1853,w_6147.jpg,0,646,1394,2128
1854,w_1936.jpg,0,192,1525,1718
1855,w_3029.jpg,471,1463,2048,3047
1856,w_7940.jpg,62,0,2048,2083
1857,w_5601.jpg,315,552,1567,1804
1858,w_1268.jpg,385,815,1561,1991
1859,w_471.jpg,206,1149,1570,2513
1860,w_8845.jpg,97,674,1379,1956
1861,w_8739.jpg,86,1176,1338,2428
1862,w_2471.jpg,373,511,1597,1735
1863,w_563.jpg,942,1270,2488,2816
1864,w_648.jpg,1429,842,2539,1952
1865,w_8758.jpg,305,1143,1519,2357
1866,w_1934.jpg,700,1108,2358,2766
1867,w_2643.jpg,1640,2617,3456,4451
1868,w_4810.jpg,182,559,1988,2365
1869,w_2132.jpg,1099,2189,2117,3207
1870,w_4154.jpg,0,681,2048,2877
1871,w_9079.jpg,842,448,2048,2506
1872,w_9050.jpg,0,1289,3456,5184
1873,w_6994.jpg,847,1488,1617,2258
1874,w_9216.jpg,383,2519,1217,3072
1875,w_3236.jpg,234,1463,1188,2417
1876,w_7707.jpg,619,718,2048,2266
1877,w_2671.jpg,491,519,1645,1673
1878,w_6215.jpg,276,331,1696,1751
1879,w_8111.jpg,471,1295,1443,2267
1880,w_2596.jpg,94,681,1720,2307
1881,w_7616.jpg,67,1085,1317,2335
1882,w_942.jpg,68,692,1488,2112
1883,w_1584.jpg,783,948,2048,2422
1884,w_3565.jpg,1029,2177,2359,3507
1885,w_2121.jpg,1708,94,2048,504
1886,w_5584.jpg,138,1257,1518,2637
1887,w_2225.jpg,88,739,1264,1915
1888,w_6838.jpg,0,696,1462,2346
1889,w_6570.jpg,358,516,1836,1994
1890,w_190.jpg,291,972,1053,1734
1891,w_7550.jpg,761,1109,1557,1905
1892,w_7633.jpg,650,975,1320,1645
1893,w_5549.jpg,621,1870,2951,4200
1894,w_4868.jpg,109,614,2039,2544
1895,w_4294.jpg,211,0,2048,1698
1896,w_3973.jpg,0,942,2255,3438
1897,w_8634.jpg,246,421,1836,2011
1898,w_7085.jpg,515,1141,1697,2323
1899,w_5903.jpg,791,998,1809,2016
1900,w_2021.jpg,284,1040,1524,2280
1901,w_3745.jpg,506,1263,998,1755
1902,w_3997.jpg,1007,1690,1963,2646
1903,w_762.jpg,65,1138,1735,2808
1904,w_9408.jpg,919,1392,2879,3352
1905,w_6374.jpg,363,614,1687,1938
1906,w_867.jpg,608,1811,2346,3549
1907,w_8126.jpg,845,1058,1971,2184
1908,w_2000.jpg,420,210,2048,1926
1909,w_5826.jpg,376,893,1294,1811
1910,w_7721.jpg,309,729,1325,1745
1911,w_4767.jpg,415,771,1435,1791
1912,w_1954.jpg,0,832,1502,2580
1913,w_7076.jpg,864,1289,1244,1669
1914,w_6881.jpg,683,1315,1805,2437
